config,seed,epoch,val_proxy,val_mse_raw,test_mse_raw,test_tail_mse,pearson_r
winsorized_p95,0,30,0.12837830185890198,0.4473610520362854,0.42937034368515015,3.777423620223999,0.5862175324930068
winsorized_p95,0,31,0.12679755687713623,0.4456932246685028,0.42695486545562744,3.7692036628723145,0.589455365617359
winsorized_p95,0,32,0.12654447555541992,0.4486827254295349,0.4304399788379669,3.805515766143799,0.5856426476116745
winsorized_p95,0,33,0.1247725635766983,0.4517483413219452,0.43314501643180847,3.8472723960876465,0.5834884418879696
winsorized_p95,0,34,0.12627018988132477,0.44693586230278015,0.4289915859699249,3.790835380554199,0.5870988516095328
winsorized_p95,0,35,0.12604378163814545,0.4462476968765259,0.42728495597839355,3.786586284637451,0.5882018240853187
winsorized_p95,0,36,0.127180814743042,0.44600141048431396,0.42676258087158203,3.7653794288635254,0.5899552759666682
winsorized_p95,0,37,0.1255619376897812,0.4466692805290222,0.4278310239315033,3.7994513511657715,0.5882036058642395
winsorized_p95,0,38,0.12453050166368484,0.4473646879196167,0.42795687913894653,3.80963134765625,0.5886291210669878
winsorized_p95,0,39,0.12776488065719604,0.4444243907928467,0.42449337244033813,3.753451108932495,0.5918401948021477
winsorized_p95,0,40,0.12756243348121643,0.44716548919677734,0.4289422035217285,3.7761547565460205,0.5875142101254255
winsorized_p95,0,41,0.12543907761573792,0.44908407330513,0.43041613698005676,3.8203389644622803,0.5853546811343506
winsorized_p95,0,42,0.12678158283233643,0.4464026391506195,0.42821455001831055,3.766559362411499,0.5899953782927169
winsorized_p95,0,43,0.12858763337135315,0.4453030526638031,0.42771822214126587,3.7393991947174072,0.5901449484512706
winsorized_p95,0,44,0.1261015683412552,0.4490175247192383,0.4315192401409149,3.8119301795959473,0.5854677174052124
winsorized_p95,0,45,0.1274580955505371,0.442922979593277,0.4250005781650543,3.744886875152588,0.5899441277428588
winsorized_p95,0,46,0.12770870327949524,0.44706007838249207,0.429557204246521,3.776740312576294,0.5854962366376928
winsorized_p95,0,47,0.1250469833612442,0.44626331329345703,0.4278124272823334,3.7848384380340576,0.5898157487109443
winsorized_p95,0,48,0.12425229698419571,0.4470122754573822,0.4270249903202057,3.8131661415100098,0.5892308745953921
winsorized_p95,0,49,0.12381435930728912,0.44705256819725037,0.4265829026699066,3.8170857429504395,0.5914196669729458
winsorized_p95,0,50,0.12553614377975464,0.4471728503704071,0.42864200472831726,3.8003909587860107,0.5874123375710265
winsorized_p95,1,1,0.14257033169269562,0.464113712310791,0.4452696740627289,3.846137523651123,0.5658909764734626
winsorized_p95,1,2,0.13356627523899078,0.4645766019821167,0.44405636191368103,3.9374969005584717,0.5655154983274018
winsorized_p95,1,3,0.13319726288318634,0.46242281794548035,0.44176554679870605,3.9064385890960693,0.5702121749603564
winsorized_p95,1,4,0.13428595662117004,0.459769070148468,0.4400987923145294,3.8668429851531982,0.5727593398023918
winsorized_p95,1,5,0.12969480454921722,0.4621521234512329,0.44085314869880676,3.9538731575012207,0.5739109155959675
winsorized_p95,1,6,0.13064149022102356,0.4565894901752472,0.43499013781547546,3.8591976165771484,0.5800364430573486
winsorized_p95,1,7,0.13940644264221191,0.4537617564201355,0.43477773666381836,3.7533071041107178,0.5804141678576165
winsorized_p95,1,8,0.1355583220720291,0.45373770594596863,0.43514513969421387,3.7849388122558594,0.5797562063740531
winsorized_p95,1,9,0.13145972788333893,0.4514535665512085,0.43093883991241455,3.8037474155426025,0.5837684366991639
winsorized_p95,1,10,0.12984909117221832,0.45392823219299316,0.4333452880382538,3.835284948348999,0.5806275539785982
winsorized_p95,1,11,0.1294538974761963,0.45082882046699524,0.43033257126808167,3.806312322616577,0.5849918978664904
winsorized_p95,1,12,0.1298559606075287,0.4492187201976776,0.42950886487960815,3.7937235832214355,0.5851248191636127
winsorized_p95,1,13,0.128346249461174,0.4511374235153198,0.43061697483062744,3.814426898956299,0.586471248411354
winsorized_p95,1,14,0.13031235337257385,0.44792044162750244,0.4286617636680603,3.7671566009521484,0.5868177275387397
winsorized_p95,1,15,0.12805971503257751,0.4514152705669403,0.43270787596702576,3.8268070220947266,0.5813992013817856
winsorized_p95,1,16,0.12682662904262543,0.45076048374176025,0.4311951696872711,3.8266685009002686,0.5854235487030331
winsorized_p95,1,17,0.12801271677017212,0.44859248399734497,0.42900702357292175,3.791365623474121,0.5862151024862091
winsorized_p95,1,18,0.12907527387142181,0.446715772151947,0.4273158013820648,3.7629477977752686,0.5879223869296132
winsorized_p95,1,19,0.1281886100769043,0.4492286145687103,0.42902088165283203,3.7995784282684326,0.5861015970658872
winsorized_p95,1,20,0.1274300217628479,0.449584424495697,0.4300002157688141,3.8088953495025635,0.5857410579876302
winsorized_p95,1,21,0.1277126520872116,0.45007726550102234,0.4298829436302185,3.805732011795044,0.5861238594831899
winsorized_p95,1,22,0.12609656155109406,0.44915255904197693,0.42952072620391846,3.8165640830993652,0.586115323347489
winsorized_p95,1,23,0.12763941287994385,0.45294585824012756,0.4339022934436798,3.8460757732391357,0.5815446438053574
winsorized_p95,1,24,0.12895958125591278,0.4476322531700134,0.4293498694896698,3.783337354660034,0.5853136125080702
winsorized_p95,1,25,0.1280551254749298,0.44538572430610657,0.4256468117237091,3.758199691772461,0.5910507632904984
winsorized_p95,1,26,0.12531143426895142,0.4504271447658539,0.43170788884162903,3.8375017642974854,0.5850353888106653
winsorized_p95,1,27,0.12844029068946838,0.45043620467185974,0.43228161334991455,3.813544988632202,0.581326261060412
winsorized_p95,1,28,0.1250423640012741,0.4498407244682312,0.4296395480632782,3.8303005695343018,0.5872014414380954
winsorized_p95,1,29,0.1271016001701355,0.4473620057106018,0.42890432476997375,3.779879331588745,0.5889741904463812
winsorized_p95,1,30,0.12710130214691162,0.4492492973804474,0.4307597279548645,3.8071701526641846,0.5852755631809479
winsorized_p95,1,31,0.12430689483880997,0.4516175389289856,0.4318317472934723,3.853391647338867,0.5862821586992245
winsorized_p95,1,32,0.12744522094726562,0.44687098264694214,0.4274187386035919,3.783088207244873,0.5875405942535163
winsorized_p95,1,33,0.1293584555387497,0.44483351707458496,0.42680951952934265,3.7469868659973145,0.5883462067353898
winsorized_p95,1,34,0.12560757994651794,0.4490261375904083,0.4297936260700226,3.8225979804992676,0.5856975454369735
winsorized_p95,1,35,0.12543371319770813,0.44725361466407776,0.4278390109539032,3.8042197227478027,0.5879301248620229
winsorized_p95,1,36,0.12845994532108307,0.4449857473373413,0.4266997277736664,3.7535672187805176,0.5897516924395567
winsorized_p95,1,37,0.1259503811597824,0.45130622386932373,0.4331468343734741,3.84074068069458,0.5815542423587389
winsorized_p95,1,38,0.12438368052244186,0.4473420977592468,0.4281306564807892,3.8138980865478516,0.5910862358888739
winsorized_p95,1,39,0.12705610692501068,0.44716665148735046,0.4284905195236206,3.778714179992676,0.5886439818476502
winsorized_p95,1,40,0.12626440823078156,0.4469810426235199,0.4277876913547516,3.7927303314208984,0.5884480401622448
winsorized_p95,1,41,0.12534159421920776,0.4456956684589386,0.4268196225166321,3.7847719192504883,0.5912341003985092
winsorized_p95,1,42,0.12915195524692535,0.4462377727031708,0.4283827841281891,3.762929677963257,0.5862925776487447
winsorized_p95,1,43,0.1279473751783371,0.44363632798194885,0.42492935061454773,3.7406795024871826,0.5912848810487998
winsorized_p95,1,44,0.12810707092285156,0.4455251693725586,0.42777732014656067,3.7662742137908936,0.5872415453130809
winsorized_p95,1,45,0.12735961377620697,0.4437643587589264,0.42502981424331665,3.7500836849212646,0.590964587652325
winsorized_p95,1,46,0.12490016222000122,0.4483058750629425,0.4303065538406372,3.8203179836273193,0.5860155126669844
winsorized_p95,1,47,0.12474534660577774,0.44723254442214966,0.4276203215122223,3.8107986450195312,0.5904614028154992
winsorized_p95,1,48,0.1290154755115509,0.44411149621009827,0.42684489488601685,3.7447738647460938,0.5880853816565084
winsorized_p95,1,49,0.1258375495672226,0.4440101385116577,0.4249143600463867,3.766019105911255,0.591939366809449
winsorized_p95,1,50,0.12608455121517181,0.44671565294265747,0.4285741150379181,3.7970848083496094,0.58695377224864
winsorized_p95,2,1,0.13592420518398285,0.4662435054779053,0.4467320442199707,3.932386875152588,0.5644564519053756
winsorized_p95,2,2,0.13732264935970306,0.4617713391780853,0.441724956035614,3.87052321434021,0.5676828724111014
winsorized_p95,2,3,0.13318778574466705,0.4645151197910309,0.44377878308296204,3.936767816543579,0.5667585733116326
winsorized_p95,2,4,0.1317046582698822,0.4621673822402954,0.44047558307647705,3.9313018321990967,0.5707746451208567
winsorized_p95,2,5,0.13079355657100677,0.4613734483718872,0.44086703658103943,3.911238193511963,0.5739638928673689
winsorized_p95,2,6,0.13155034184455872,0.45929402112960815,0.43820542097091675,3.886880874633789,0.5740128048494528
winsorized_p95,2,7,0.13531921803951263,0.4563496708869934,0.4372715651988983,3.8203125,0.5752930655114898
winsorized_p95,2,8,0.12858393788337708,0.4596700966358185,0.4380227327346802,3.911970615386963,0.5776665204952545
winsorized_p95,2,9,0.12982961535453796,0.45542535185813904,0.4352400302886963,3.860595703125,0.5799405929780249
winsorized_p95,2,10,0.1302504986524582,0.4524211585521698,0.4324454665184021,3.8196327686309814,0.5831467922223867
winsorized_p95,2,11,0.13045789301395416,0.4520150423049927,0.4332526922225952,3.8112668991088867,0.582536103484454
winsorized_p95,2,12,0.13537538051605225,0.45191746950149536,0.43437671661376953,3.773049831390381,0.5808992576870808
winsorized_p95,2,13,0.12733358144760132,0.4527791440486908,0.43304362893104553,3.851017475128174,0.5823145304288947
winsorized_p95,2,14,0.13002972304821014,0.4491613805294037,0.4306628704071045,3.7900896072387695,0.583104132857523
winsorized_p95,2,15,0.12723349034786224,0.45259225368499756,0.43265074491500854,3.8389928340911865,0.582050604121643
winsorized_p95,2,16,0.13045300543308258,0.4497198760509491,0.4308752715587616,3.792963743209839,0.5825737566654553
winsorized_p95,2,17,0.13002298772335052,0.4485384225845337,0.4304838180541992,3.7800276279449463,0.5847190715509253
winsorized_p95,2,18,0.129466250538826,0.4510224461555481,0.43124762177467346,3.824043035507202,0.5826292433023575
winsorized_p95,2,19,0.1283501833677292,0.45054686069488525,0.4313313066959381,3.808835983276367,0.5850453083771546
winsorized_p95,2,20,0.126780703663826,0.44915536046028137,0.4280630946159363,3.8088927268981934,0.5879763067200354
winsorized_p95,2,21,0.12999911606311798,0.4477398097515106,0.4283753037452698,3.7626335620880127,0.5876428371080997
winsorized_p95,2,22,0.13013294339179993,0.44768229126930237,0.42855867743492126,3.7572708129882812,0.5873266713428477
winsorized_p95,2,23,0.13097921013832092,0.44734275341033936,0.42866218090057373,3.763962507247925,0.5852131154894337
winsorized_p95,2,24,0.1263032704591751,0.44870465993881226,0.4290304481983185,3.811589002609253,0.5874055677375217
winsorized_p95,2,25,0.12629806995391846,0.4509323239326477,0.430925190448761,3.8298206329345703,0.5855132567889112
winsorized_p95,2,26,0.1262580156326294,0.44786760210990906,0.42746469378471375,3.794062614440918,0.589505799208163
winsorized_p95,2,27,0.12917907536029816,0.4490482211112976,0.43062105774879456,3.7816832065582275,0.5850550876885259
winsorized_p95,2,28,0.12921424210071564,0.45225873589515686,0.4349363148212433,3.828455924987793,0.5788713451885394
winsorized_p95,2,29,0.12524722516536713,0.4511163532733917,0.4304399788379669,3.83455228805542,0.5871676770153915
winsorized_p95,2,30,0.1255156546831131,0.44721540808677673,0.42695537209510803,3.7909374237060547,0.59117146877715
winsorized_p95,2,31,0.12494661659002304,0.4476832449436188,0.4273598790168762,3.802880048751831,0.5898860288193373
winsorized_p95,2,32,0.12959150969982147,0.4451311230659485,0.4266323447227478,3.744267463684082,0.5895580928718878
winsorized_p95,2,33,0.12802577018737793,0.4473484754562378,0.4284449517726898,3.779114007949829,0.5874788638015098
winsorized_p95,2,34,0.12659145891666412,0.4455253779888153,0.4263893961906433,3.772473096847534,0.5894029620139991
winsorized_p95,2,35,0.12621483206748962,0.4479815363883972,0.42765185236930847,3.8122637271881104,0.5879720308824302
winsorized_p95,2,36,0.12672829627990723,0.44661200046539307,0.4273444414138794,3.7872626781463623,0.5881420836179129
winsorized_p95,2,37,0.12572604417800903,0.4471680223941803,0.4280136525630951,3.7987942695617676,0.5870338395137236
winsorized_p95,2,38,0.1260315626859665,0.44624534249305725,0.42655453085899353,3.7863569259643555,0.5894943064958015
winsorized_p95,2,39,0.12915825843811035,0.4474053382873535,0.428998202085495,3.7668333053588867,0.5869819111592441
winsorized_p95,2,40,0.12609189748764038,0.4459151029586792,0.4263307452201843,3.7722389698028564,0.5901655215234031
winsorized_p95,2,41,0.12625066936016083,0.44585710763931274,0.4260968863964081,3.7800395488739014,0.5909434284333852
winsorized_p95,2,42,0.1254577785730362,0.4496592581272125,0.4309796988964081,3.8129384517669678,0.5859252603047475
winsorized_p95,2,43,0.12880778312683105,0.444456547498703,0.4253006875514984,3.7483980655670166,0.5900764149343486
winsorized_p95,2,44,0.1273207664489746,0.447024941444397,0.4283698797225952,3.7733829021453857,0.5880883423722949
winsorized_p95,2,45,0.12692981958389282,0.44846710562705994,0.4308680295944214,3.8026227951049805,0.5843942051775745
winsorized_p95,2,46,0.12663011252880096,0.4463641345500946,0.4266844093799591,3.7905519008636475,0.5882003956076397
winsorized_p95,2,47,0.1257135421037674,0.44773274660110474,0.42897722125053406,3.801189422607422,0.5876396658310842
winsorized_p95,2,48,0.12338376045227051,0.4505418539047241,0.43062224984169006,3.846670627593994,0.5878721743160941
winsorized_p95,2,49,0.1301589161157608,0.4427126944065094,0.42486029863357544,3.723381757736206,0.5906670691429988
winsorized_p95,2,50,0.12632805109024048,0.4460802674293518,0.4271756410598755,3.781592845916748,0.5885898901366711
winsorized_p95,3,1,0.1347486972808838,0.4683133065700531,0.4472276568412781,3.9617738723754883,0.5636218690679882
winsorized_p95,3,2,0.13857902586460114,0.46219080686569214,0.4423642158508301,3.873319625854492,0.5657375521102045
winsorized_p95,3,3,0.13291476666927338,0.462939977645874,0.4420643746852875,3.9141154289245605,0.5704559815877766
winsorized_p95,3,4,0.13587266206741333,0.45898181200027466,0.4389958083629608,3.8397274017333984,0.5721270239237213
winsorized_p95,3,5,0.13118702173233032,0.46075084805488586,0.43956953287124634,3.910477876663208,0.5732069244823551
winsorized_p95,3,6,0.13153283298015594,0.4584425091743469,0.43716028332710266,3.881345272064209,0.5760216220820101
winsorized_p95,3,7,0.13097955286502838,0.45579278469085693,0.43507668375968933,3.852581739425659,0.5783761816027956
winsorized_p95,3,8,0.1314610242843628,0.4539175033569336,0.43384885787963867,3.833115816116333,0.5791836573535972
winsorized_p95,3,9,0.12932829558849335,0.4557705819606781,0.4347788691520691,3.861583709716797,0.5801300518972355
winsorized_p95,3,10,0.13593772053718567,0.4530000686645508,0.4341684579849243,3.7761974334716797,0.5816770291624062
winsorized_p95,3,11,0.1294701248407364,0.45427206158638,0.43372899293899536,3.8328804969787598,0.5825584271203319
winsorized_p95,3,12,0.12866388261318207,0.45291587710380554,0.43221548199653625,3.843851089477539,0.5818674086627821
winsorized_p95,3,13,0.1316702663898468,0.4482634365558624,0.42787912487983704,3.759459972381592,0.5877584192827915
winsorized_p95,3,14,0.12726324796676636,0.4506612718105316,0.4298584461212158,3.81868577003479,0.5878932961459417
winsorized_p95,3,15,0.12596993148326874,0.45644280314445496,0.43455129861831665,3.894481658935547,0.5818169356617094
winsorized_p95,3,16,0.12951672077178955,0.44936615228652954,0.42960450053215027,3.792349100112915,0.5855027226744679
winsorized_p95,3,17,0.12807130813598633,0.45138782262802124,0.43216389417648315,3.815434694290161,0.5846040489438
winsorized_p95,3,18,0.13244397938251495,0.45033228397369385,0.4319753050804138,3.7738537788391113,0.5825360183794447
winsorized_p95,3,19,0.12828631699085236,0.45083361864089966,0.4313217103481293,3.812135696411133,0.5837504262125458
winsorized_p95,3,20,0.1247866302728653,0.45346367359161377,0.4325792193412781,3.8750131130218506,0.5846192144816825
winsorized_p95,3,21,0.1285339891910553,0.44606712460517883,0.42655548453330994,3.7724668979644775,0.5887035307850562
winsorized_p95,3,22,0.12646275758743286,0.4519818127155304,0.43251967430114746,3.8318729400634766,0.5847117792441989
winsorized_p95,3,23,0.126164048910141,0.4542056620121002,0.4339340329170227,3.8748414516448975,0.5808505191009928
winsorized_p95,3,24,0.1263965219259262,0.44812050461769104,0.42727816104888916,3.800232410430908,0.5897359459029848
winsorized_p95,3,25,0.129890576004982,0.44544923305511475,0.426596075296402,3.75278377532959,0.5880507740378937
winsorized_p95,3,26,0.12956562638282776,0.44765275716781616,0.429181307554245,3.7779386043548584,0.5865853890084171
winsorized_p95,3,27,0.1271538883447647,0.4508801996707916,0.4309450685977936,3.835118532180786,0.5836041992480822
winsorized_p95,3,28,0.12795349955558777,0.448424369096756,0.4278983771800995,3.799549102783203,0.5885331100496093
winsorized_p95,3,29,0.12983496487140656,0.4484032988548279,0.42879047989845276,3.7688868045806885,0.5865900929138582
winsorized_p95,3,30,0.1254071742296219,0.44819676876068115,0.42868027091026306,3.8224399089813232,0.5875660714910854
winsorized_p95,3,31,0.1267090141773224,0.4469953179359436,0.4279017448425293,3.7901053428649902,0.5888684434741791
winsorized_p95,3,32,0.1274881362915039,0.45070528984069824,0.43178239464759827,3.8146793842315674,0.5829077911732898
winsorized_p95,3,33,0.12491495162248611,0.4511324167251587,0.43111279606819153,3.8509697914123535,0.5864859363137491
winsorized_p95,3,34,0.12839451432228088,0.4457482099533081,0.42729735374450684,3.766526937484741,0.588912200836377
winsorized_p95,3,35,0.12510505318641663,0.4500412940979004,0.43007421493530273,3.8341104984283447,0.5864826354318421
winsorized_p95,3,36,0.12663507461547852,0.4491828680038452,0.42965972423553467,3.8027141094207764,0.5888548521968372
winsorized_p95,3,37,0.12939921021461487,0.4459812641143799,0.4280031621456146,3.758437395095825,0.5862362056763777
winsorized_p95,3,38,0.1283213049173355,0.4495793879032135,0.4307321310043335,3.809664249420166,0.5832628179561155
winsorized_p95,3,39,0.12607790529727936,0.4477958083152771,0.42820289731025696,3.8012325763702393,0.5876436301400383
winsorized_p95,3,40,0.1258125901222229,0.4465521574020386,0.4273911416530609,3.800764560699463,0.5880018578963324
winsorized_p95,3,41,0.1257990598678589,0.4489726126194,0.42971646785736084,3.8204314708709717,0.5860159815731201
winsorized_p95,3,42,0.126373291015625,0.44503289461135864,0.4252896010875702,3.770089626312256,0.5927859079994192
winsorized_p95,3,43,0.12632426619529724,0.4477277398109436,0.4281580448150635,3.801917314529419,0.5873901012719608
winsorized_p95,3,44,0.12531553208827972,0.4476483464241028,0.4274182915687561,3.8131866455078125,0.5895736542144895
winsorized_p95,3,45,0.12483537942171097,0.44873860478401184,0.42847731709480286,3.8217599391937256,0.5883444491024197
winsorized_p95,3,46,0.12640096247196198,0.4457402527332306,0.42680302262306213,3.7795825004577637,0.5891488274008478
winsorized_p95,3,47,0.1278984248638153,0.445168673992157,0.42632412910461426,3.761704683303833,0.5891599893719386
winsorized_p95,3,48,0.12448318302631378,0.44864749908447266,0.4293253719806671,3.832139253616333,0.5873623489293547
winsorized_p95,3,49,0.12561479210853577,0.446184903383255,0.42641541361808777,3.7915544509887695,0.5902816251051293
winsorized_p95,3,50,0.12790250778198242,0.44739097356796265,0.42890673875808716,3.777646064758301,0.5868131697953605
winsorized_p95,4,1,0.1386524885892868,0.46534135937690735,0.44700923562049866,3.8981995582580566,0.5614090656729417
winsorized_p95,4,2,0.1346464902162552,0.4641799032688141,0.44240421056747437,3.9199378490448,0.5678788231438348
winsorized_p95,4,3,0.1410089135169983,0.46083366870880127,0.44266149401664734,3.8159024715423584,0.5695529426148165
winsorized_p95,4,4,0.13307318091392517,0.4610292315483093,0.4411444365978241,3.8940463066101074,0.5711510880026723
winsorized_p95,4,5,0.13601230084896088,0.4570935070514679,0.4373825788497925,3.835371971130371,0.5728002939554113
winsorized_p95,4,6,0.1387581080198288,0.45699581503868103,0.4393552839756012,3.800595760345459,0.5747208223218836
winsorized_p95,4,7,0.1308351457118988,0.4548243582248688,0.4343261420726776,3.844916820526123,0.5802190418813344
winsorized_p95,4,8,0.13165687024593353,0.4539578855037689,0.4338972568511963,3.8232903480529785,0.5812813103504796
winsorized_p95,4,9,0.12751971185207367,0.45904386043548584,0.43718257546424866,3.9124605655670166,0.5808697577399028
winsorized_p95,4,10,0.1303153932094574,0.45485469698905945,0.4343433976173401,3.8420956134796143,0.5804642554122662
winsorized_p95,4,11,0.12947653234004974,0.4562545716762543,0.4364180564880371,3.862196207046509,0.578327684755522
winsorized_p95,4,12,0.12860152125358582,0.45544150471687317,0.4357331693172455,3.8576643466949463,0.5811477760474799
winsorized_p95,4,13,0.1323620080947876,0.4518907368183136,0.4334152936935425,3.7948474884033203,0.5804062775029732
winsorized_p95,4,14,0.13358134031295776,0.45077651739120483,0.4321531355381012,3.761000871658325,0.5840546714752597
winsorized_p95,4,15,0.13117671012878418,0.45080116391181946,0.4317818880081177,3.7909963130950928,0.5817979620026578
winsorized_p95,4,16,0.12991635501384735,0.4497533142566681,0.4287557303905487,3.789907455444336,0.5880022848515164
winsorized_p95,4,17,0.12894664704799652,0.4491027295589447,0.4306063950061798,3.799389600753784,0.5841144768079952
winsorized_p95,4,18,0.12784822285175323,0.44900286197662354,0.42930176854133606,3.797703742980957,0.5866567540382635
winsorized_p95,4,19,0.12501445412635803,0.4509243071079254,0.43037113547325134,3.8374311923980713,0.5884121358811845
winsorized_p95,4,20,0.125396266579628,0.4504084885120392,0.4306984543800354,3.832185983657837,0.5874927503301106
winsorized_p95,4,21,0.12638670206069946,0.44849449396133423,0.42843523621559143,3.7989866733551025,0.5890627621507964
winsorized_p95,4,22,0.12439890950918198,0.4516150653362274,0.43066850304603577,3.85715389251709,0.5864368162439701
winsorized_p95,4,23,0.12762171030044556,0.44764405488967896,0.4284611642360687,3.7780346870422363,0.5884118122221179
winsorized_p95,4,24,0.12942978739738464,0.44780197739601135,0.4278753697872162,3.773832321166992,0.5870534329016669
winsorized_p95,4,25,0.12519574165344238,0.4495348334312439,0.42945966124534607,3.826960563659668,0.5874242269601838
winsorized_p95,4,26,0.1272965669631958,0.44639772176742554,0.42703747749328613,3.7712998390197754,0.5903004940455131
winsorized_p95,4,27,0.12584838271141052,0.44847336411476135,0.4287680387496948,3.8051106929779053,0.5886215197867285
winsorized_p95,4,28,0.1257961243391037,0.4466332793235779,0.4276331067085266,3.797863245010376,0.5877926706791835
winsorized_p95,4,29,0.12667231261730194,0.44971781969070435,0.43061164021492004,3.8068251609802246,0.5855941216656533
winsorized_p95,4,30,0.12717856466770172,0.4482492506504059,0.4291013181209564,3.7984142303466797,0.5865063729131474
winsorized_p95,4,31,0.12618647515773773,0.44862064719200134,0.4298286437988281,3.813668966293335,0.5861223619652034
winsorized_p95,4,32,0.12780871987342834,0.4488862156867981,0.4305426776409149,3.7945830821990967,0.5852520134250341
winsorized_p95,4,33,0.12696534395217896,0.4489579200744629,0.4301028549671173,3.8066177368164062,0.585089161547958
winsorized_p95,4,34,0.12566308677196503,0.4479745328426361,0.4277195334434509,3.802684783935547,0.5888253684038708
winsorized_p95,4,35,0.12735924124717712,0.4467633068561554,0.42731422185897827,3.7719500064849854,0.5896093563982611
winsorized_p95,4,36,0.12524229288101196,0.447687566280365,0.42876872420310974,3.8032443523406982,0.588359511326942
winsorized_p95,4,37,0.12658140063285828,0.4455143213272095,0.42571496963500977,3.7782773971557617,0.5908432824387972
winsorized_p95,4,38,0.12801095843315125,0.44612258672714233,0.4267606735229492,3.774397850036621,0.5880965468455182
winsorized_p95,4,39,0.12824773788452148,0.446894109249115,0.42851707339286804,3.7721376419067383,0.5870153754466523
winsorized_p95,4,40,0.13030622899532318,0.44626760482788086,0.4277706742286682,3.748318672180176,0.5872750772316623
winsorized_p95,4,41,0.12461560219526291,0.4502522349357605,0.42977187037467957,3.837744951248169,0.587587293083057
winsorized_p95,4,42,0.1291773021221161,0.4471566081047058,0.4302901029586792,3.7703325748443604,0.5839316353798584
winsorized_p95,4,43,0.12617675960063934,0.4469098746776581,0.4278629422187805,3.787883758544922,0.587976847471229
winsorized_p95,4,44,0.12873560190200806,0.4456530511379242,0.4274071455001831,3.759969711303711,0.5875496099696802
winsorized_p95,4,45,0.12495426833629608,0.44906410574913025,0.4298756718635559,3.830852746963501,0.5854673431927984
winsorized_p95,4,46,0.1287125051021576,0.4446830749511719,0.42624473571777344,3.7479498386383057,0.5893012090462434
winsorized_p95,4,47,0.12419700622558594,0.44876551628112793,0.4283352494239807,3.824535608291626,0.589000817343873
winsorized_p95,4,48,0.12602666020393372,0.44911134243011475,0.4299067258834839,3.804176092147827,0.5861138323743748
winsorized_p95,4,49,0.12834034860134125,0.4453025162220001,0.42790669202804565,3.753779649734497,0.5876213176318414
winsorized_p95,4,50,0.1253352016210556,0.4459974467754364,0.42701631784439087,3.784649133682251,0.5887553961936614
winsorized_p95,5,1,0.1350877434015274,0.4675770401954651,0.4449955224990845,3.9504590034484863,0.5653758450519335
winsorized_p95,5,2,0.13646572828292847,0.4624623954296112,0.4423183798789978,3.875011444091797,0.5687728041285899
winsorized_p95,5,3,0.13581913709640503,0.4600200355052948,0.43995189666748047,3.868586778640747,0.5694539137643497
winsorized_p95,5,4,0.1337701827287674,0.4607967138290405,0.44091764092445374,3.8850724697113037,0.5712929460572829
winsorized_p95,5,5,0.13173238933086395,0.45906803011894226,0.4379899799823761,3.884880542755127,0.5750528892221803
winsorized_p95,5,6,0.1425907462835312,0.45610103011131287,0.4387877583503723,3.769362688064575,0.5750411347425947
winsorized_p95,5,7,0.13103903830051422,0.4573715627193451,0.43752649426460266,3.865586519241333,0.5767607806667735
winsorized_p95,5,8,0.12999390065670013,0.46024295687675476,0.44000405073165894,3.9032697677612305,0.5746426252529292
winsorized_p95,5,9,0.1286626011133194,0.45693543553352356,0.43590646982192993,3.8927266597747803,0.579060073565794
winsorized_p95,5,10,0.13055507838726044,0.4538533091545105,0.43460533022880554,3.8402254581451416,0.5791448070987278
winsorized_p95,5,11,0.12884576618671417,0.45291411876678467,0.4330112934112549,3.8407018184661865,0.5833910783049024
winsorized_p95,5,12,0.12696172297000885,0.45516350865364075,0.4337916672229767,3.875305414199829,0.5834416222619835
winsorized_p95,5,13,0.12752674520015717,0.45530104637145996,0.43501389026641846,3.882901668548584,0.5790155547023578
winsorized_p95,5,14,0.13202491402626038,0.4517441987991333,0.4332452118396759,3.7927358150482178,0.5814548153931942
winsorized_p95,5,15,0.1286778599023819,0.45500990748405457,0.4350947141647339,3.8461127281188965,0.5813452363039389
winsorized_p95,5,16,0.13080401718616486,0.4477709233760834,0.4273034930229187,3.767209529876709,0.5866853272233842
winsorized_p95,5,17,0.12832127511501312,0.4497043490409851,0.42995911836624146,3.8122572898864746,0.5864973332642287
winsorized_p95,5,18,0.12583988904953003,0.45211881399154663,0.43179428577423096,3.8558332920074463,0.5853723316458197
winsorized_p95,5,19,0.1280902773141861,0.4521762728691101,0.432597279548645,3.836451768875122,0.5813473972301254
winsorized_p95,5,20,0.12720724940299988,0.45085468888282776,0.4315224885940552,3.8111705780029297,0.5857463050800864
winsorized_p95,5,21,0.12670084834098816,0.45044341683387756,0.43083885312080383,3.827565908432007,0.5842900515713018
winsorized_p95,5,22,0.12641853094100952,0.4516329765319824,0.4300820827484131,3.8382174968719482,0.5882818217602596
winsorized_p95,5,23,0.12914995849132538,0.44602516293525696,0.42749902606010437,3.7778661251068115,0.586232952124127
winsorized_p95,5,24,0.13171587884426117,0.44602063298225403,0.42759090662002563,3.7425432205200195,0.587245644379209
winsorized_p95,5,25,0.12673327326774597,0.4478984475135803,0.427977055311203,3.7910709381103516,0.5889345978783
winsorized_p95,5,26,0.13025866448879242,0.4488503932952881,0.43090105056762695,3.77422833442688,0.5845008763491437
