dataset,regime,seed,tag,epoch,split,family,bank,partition,within_cvar_mean,within_cvar_weighted,worst_cell_cvar,worst_cell_mean_loss,worst_cell_mean_acc,oracle_wg_acc
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,A,3,7.679447028636932,7.6794470286369325,19.849219179153444,3.098173234760761,0.7,0.8927536231884058
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,A,0,4.190566844940185,4.190566844940186,9.106368732452392,1.0432473829388618,0.84,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,A,1,4.338143005371093,4.338143005371093,7.82595043182373,0.808250744342804,0.885,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,A,2,4.348001098632813,4.348001098632812,7.366959047317505,0.7487638035416603,0.9,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,A,3,3.644912173449993,3.644912173449993,13.091020011901856,2.019532704651356,0.75,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,decoupled_proj,B,0,2.7194813489913945,2.719481348991394,6.169171142578125,0.7419734647870064,0.83,0.8559585492227979
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,decoupled_proj,B,1,2.4675030469894406,2.467503046989441,7.361813688278199,1.1322680112719536,0.765,0.8559585492227979
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,decoupled_proj,B,2,2.8211035108566285,2.8211035108566285,3.9558250427246096,0.42449756652116777,0.89,0.8559585492227979
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,decoupled_proj,B,3,2.7835154676437375,2.783515467643738,4.27801513671875,0.465059432387352,0.875,0.8559585492227979
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,decoupled_proj,B,0,2.9501321768760684,2.950132176876068,7.025570344924927,0.7865224945545196,0.85,0.9139896373056995
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,decoupled_proj,B,1,2.8421608328819277,2.8421608328819277,7.6312236309051515,0.9551047834753991,0.83,0.9139896373056995
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,decoupled_proj,B,2,2.9777729392051695,2.9777729392051695,4.5311259746551515,0.48034234017133715,0.89,0.9139896373056995
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,decoupled_proj,B,3,2.960502202510834,2.960502202510834,4.950820112228394,0.5029827362298965,0.86,0.9139896373056995
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,decoupled_proj,B,0,3.928289976119995,3.928289976119995,9.158658361434936,1.0945807051658631,0.805,0.9159420289855073
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,decoupled_proj,B,1,3.8219420146942134,3.821942014694214,9.928123092651367,1.2566756132245063,0.825,0.9159420289855073
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,decoupled_proj,B,2,3.950715131759643,3.9507151317596434,8.100351190567016,0.8856447619199753,0.805,0.9159420289855073
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,decoupled_proj,B,3,4.098665533065796,4.0986655330657955,7.4928089618682865,0.7595631352066994,0.885,0.9159420289855073
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,decoupled_proj,B,0,4.088031175136566,4.0880311751365666,8.010193634033204,0.8783046564459801,0.865,0.9207729468599034
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,decoupled_proj,B,1,3.9848121809959407,3.984812180995941,9.971361207962037,1.2269968780875207,0.825,0.9207729468599034
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,decoupled_proj,B,2,4.073216956853867,4.073216956853867,7.6000035285949705,0.8150687590241432,0.85,0.9207729468599034
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,decoupled_proj,B,3,4.158969666957855,4.158969666957855,7.07270622253418,0.727460775077343,0.895,0.9207729468599034
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,decoupled_proj,B,0,5.878095967769623,5.878095967769623,11.458772325515747,1.2514334389567374,0.83,0.8908212560386474
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,decoupled_proj,B,1,5.792830274105072,5.792830274105072,12.018813419342042,1.4547926625609398,0.83,0.8908212560386474
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,decoupled_proj,B,2,5.809329488277435,5.809329488277435,12.276163220405579,1.3448049432039262,0.85,0.8908212560386474
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,decoupled_proj,B,3,5.913275716304779,5.913275716304779,9.681662940979004,1.0096583992242814,0.875,0.8908212560386474
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,decoupled_proj,B,0,5.345770919322968,5.345770919322968,10.586942315101624,1.2149951839447022,0.835,0.9024154589371981
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,decoupled_proj,B,1,5.3932371211051935,5.393237121105194,10.269795846939086,1.1368626376986504,0.86,0.9024154589371981
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,decoupled_proj,B,2,5.333894908428192,5.333894908428192,12.352352046966553,1.295312235057354,0.85,0.9024154589371981
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,decoupled_proj,B,3,5.4181068110466,5.4181068110466,8.85605034828186,0.9398867896199227,0.875,0.9024154589371981
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,B,0,5.378301882743835,5.378301882743836,12.79231300354004,1.3923325750231743,0.85,0.9314009661835749
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,B,1,5.2966073751449585,5.2966073751449585,13.495760536193847,1.5480970579385758,0.845,0.9314009661835749
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,B,2,5.44281566143036,5.442815661430359,9.34594693183899,0.9556233152747154,0.89,0.9314009661835749
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,decoupled_proj,B,3,5.458139071464538,5.458139071464538,10.787024688720702,1.0874467253684998,0.895,0.9314009661835749
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,B,0,5.483592330217361,5.483592330217362,11.814374876022338,1.3295291185379028,0.85,0.9191709844559586
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,B,1,5.2632732200622545,5.263273220062256,13.272666120529175,1.7533172154426575,0.805,0.9191709844559586
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,B,2,5.654042855501174,5.654042855501175,9.235571765899659,0.9402880093455315,0.895,0.9191709844559586
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,decoupled_proj,B,3,5.622940435409546,5.622940435409546,10.356022548675536,1.0490465822815895,0.875,0.9191709844559586
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,0,8.446885063648224,8.446885063648224,26.514844703674317,2.8848829260468483,0.835,0.8927536231884058
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,1,8.396118938922884,8.396118938922882,22.954687929153444,2.766196385025978,0.81,0.8927536231884058
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,2,8.614130699634552,8.614130699634552,20.207694792747496,2.120857961475849,0.85,0.8927536231884058
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,decoupled_proj,B,3,8.68493349313736,8.68493349313736,15.042428350448608,1.5467439833283425,0.865,0.8927536231884058
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,0,4.277964935302735,4.277964935302735,8.545395421981812,0.8690602952241897,0.86,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,1,4.120329475402832,4.120329475402832,11.02591381072998,1.3521534183621406,0.835,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,2,4.328022823333741,4.3280228233337406,7.392732095718384,0.7543687650561333,0.89,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,decoupled_proj,B,3,4.336288833618164,4.336288833618164,7.058743906021118,0.7177489250898361,0.9,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,global_hash,A,0,2.114496244360239,2.4719258108855624,6.21640625,0.9281145461968013,0.7828947368421053,0.8559585492227979
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,global_hash,A,0,2.2324869633310445,2.732908006377525,8.196094512939453,1.1338815107232048,0.8095238095238095,0.9139896373056995
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,global_hash,A,0,2.923144719120347,3.701559948388166,8.009232066926502,1.0737125901948839,0.8333333333333334,0.9159420289855073
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,global_hash,A,0,2.921288960614812,3.818850206629576,8.796178996562958,0.9894444816990903,0.8095238095238095,0.9207729468599034
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,global_hash,A,0,4.074568023750961,5.343641187371421,11.743079571496873,1.3139943382457684,0.8157894736842105,0.8908212560386474
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,global_hash,A,0,4.1666390290960065,4.919989228672531,11.289115860348655,1.2768126754533677,0.8378378378378378,0.9024154589371981
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,global_hash,A,0,3.499818153505797,4.899034356122536,13.08394650050572,1.4705691118450726,0.8627450980392157,0.9314009661835749
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,global_hash,A,0,3.5039093963463444,4.96827483821272,11.78862054007394,1.3791657715451484,0.8333333333333334,0.9191709844559586
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,global_hash,A,0,6.388365013746224,7.632540345999376,22.44179698399135,2.6484665870666504,0.8095238095238095,0.8927536231884058
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,global_hash,A,0,2.8218775070990834,3.823559360817612,9.23321769351051,1.0699354556261325,0.8486842105263158,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,global_hash,B,0,2.563272642675214,2.5393245784327245,6.12405074270148,1.2016390838793345,0.75,0.8559585492227979
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,global_hash,B,0,2.6832324765115,2.8104477776180032,7.3842120923494035,0.8690124515523302,0.8214285714285714,0.9139896373056995
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,global_hash,B,0,3.44188355424385,3.5261736999054043,9.187742584630064,1.0045636825739068,0.8214285714285714,0.9159420289855073
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,global_hash,B,0,3.5904155953621055,3.7739649479482753,9.294705240350021,1.1810553201607294,0.7857142857142857,0.9207729468599034
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,global_hash,B,0,4.970712405088526,5.5629870549763965,12.482369573492752,1.4846162764315909,0.8041237113402062,0.8908212560386474
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,global_hash,B,0,4.480430223649379,5.14182377804307,12.022404885292053,1.4346287881440305,0.8191489361702128,0.9024154589371981
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,global_hash,B,0,4.769565728867213,5.184961943560268,12.63039870011179,1.5048129504665415,0.8297872340425532,0.9314009661835749
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,global_hash,B,0,4.942703128254353,5.25584690104429,12.713541666666666,1.8878098598548345,0.7142857142857143,0.9191709844559586
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,global_hash,B,0,7.725044520506163,7.376805795165992,27.046983528137208,3.039647677510055,0.75,0.8927536231884058
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,global_hash,B,0,3.8096054838160427,3.9910658198259936,10.666666666666666,1.444439098238945,0.8214285714285714,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,teacher_difficulty,A,0,1.5620477197226137,1.5614065827280283,8.528329849243164,3.2543960213661194,0.28125,0.8559585492227979
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,teacher_difficulty,A,0,1.546407061163336,1.5465818172693253,9.685642838478088,3.863264549523592,0.21875,0.9139896373056995
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,teacher_difficulty,A,0,2.3527762247249484,2.3508252069950104,12.146488189697266,4.235550329089165,0.28125,0.9159420289855073
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,teacher_difficulty,A,0,2.275678009027615,2.2742255730628966,13.681640863418579,4.8242376409471035,0.25,0.9207729468599034
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,teacher_difficulty,A,0,3.348666511941701,3.3516237742081283,21.64562749862671,5.8283109944313765,0.21875,0.8908212560386474
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,teacher_difficulty,A,0,3.063827683683485,3.065410634614527,23.6015625,6.483025083618779,0.28125,0.9024154589371981
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,teacher_difficulty,A,0,3.1570449366699904,3.1544341349229215,20.375,5.303201902657747,0.3125,0.9314009661835749
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,teacher_difficulty,A,0,3.06447551981546,3.062638840407133,21.99609375,6.480471281334758,0.28125,0.9191709844559586
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,teacher_difficulty,A,0,5.218133943621069,5.206546455405652,35.312529757618904,8.16783457609915,0.25,0.8927536231884058
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,teacher_difficulty,A,0,2.429379559122026,2.4274859638363124,14.882814407348633,4.94821911281155,0.3870967741935484,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,teacher_difficulty,B,0,1.5724820597873381,1.570637920935949,8.052743911743164,3.2517715096473694,0.28125,0.8559585492227979
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,teacher_difficulty,B,0,1.558532829474037,1.5572141406362257,9.426853775978088,3.898970115929842,0.21875,0.9139896373056995
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,teacher_difficulty,B,0,2.3574810131297754,2.3479692588796217,12.873056173324585,4.442498281598091,0.25,0.9159420289855073
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,teacher_difficulty,B,0,2.313906579821681,2.309209524718424,14.630859375,4.90043431147933,0.25,0.9207729468599034
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,teacher_difficulty,B,0,3.3287095117072267,3.3249239970917506,24.04296875,6.0200189631432295,0.21875,0.8908212560386474
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,teacher_difficulty,B,0,3.000082397600636,2.9990756745487452,21.23046875,5.647954104408141,0.28125,0.9024154589371981
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,teacher_difficulty,B,0,3.128848019444073,3.1228905281598367,23.078125,5.72313903644681,0.3125,0.9314009661835749
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,teacher_difficulty,B,0,3.0883417499717325,3.086604809947312,24.83984375,6.5223032515496016,0.25,0.9191709844559586
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,teacher_difficulty,B,0,5.232866110435376,5.212338642011085,29.33984375,8.747352663427591,0.21875,0.8927536231884058
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,teacher_difficulty,B,0,2.4675122555345297,2.464266355022788,16.8984375,4.670942895114422,0.375,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,within_label_hash,A,0,2.1068763415277703,2.144867016955555,4.95859375,0.8858793334263128,0.7317073170731707,0.8559585492227979
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,within_label_hash,A,0,2.584988700755395,2.280663388566797,5.213448842366536,0.7446214083967537,0.8275862068965517,0.9139896373056995
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,within_label_hash,A,0,3.6475634366583307,2.89926587010351,6.8459873994191485,0.831921216603872,0.8275862068965517,0.9159420289855073
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,within_label_hash,A,0,4.100831982496487,3.0686263531166817,8.5973539352417,1.2654231786727905,0.8125,0.9207729468599034
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,within_label_hash,A,0,5.932269436281951,4.006434995954766,14.177149136861166,2.018333747469146,0.7586206896551724,0.8908212560386474
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,within_label_hash,A,0,7.128211660656767,3.864686980618178,16.981783628463745,2.3309034506479898,0.7241379310344828,0.9024154589371981
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,within_label_hash,A,0,5.987531468737332,3.914325011191096,14.322336196899414,1.6821977827284071,0.7931034482758621,0.9314009661835749
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,within_label_hash,A,0,5.133046305641857,3.991239996042904,11.007229487101236,1.1974789191936623,0.8292682926829268,0.9191709844559586
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,within_label_hash,A,0,10.116682295802681,5.967072865699174,19.892641067504883,2.757227447297838,0.75,0.8927536231884058
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,within_label_hash,A,0,4.554858081592021,3.102656430673977,10.078811645507812,1.4028406143188477,0.8125,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,within_label_hash,B,0,2.1026605163852183,1.815540746014107,9.221354166666666,3.130391893386841,0.32,0.8559585492227979
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,within_label_hash,B,0,3.388702672418168,2.094938172503999,10.880208333333334,2.647996244430542,0.52,0.9139896373056995
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,within_label_hash,B,0,3.918897219333009,2.349018968692465,13.424479166666666,3.527181167602539,0.56,0.9159420289855073
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,within_label_hash,B,0,4.236753382759273,2.8495501510009045,12.307291666666666,3.6052513766288756,0.52,0.9207729468599034
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,within_label_hash,B,0,7.582603354317504,4.406721429853345,25.713575681050617,4.34195873260498,0.52,0.8908212560386474
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,6,val,within_label_hash,B,0,7.125749723425298,4.056930824666346,17.8828608194987,2.5492318725585936,0.64,0.9024154589371981
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,7,val,within_label_hash,B,0,6.856009876859221,3.64297692187547,18.677083333333332,6.114254734516144,0.48,0.9314009661835749
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,8,val,within_label_hash,B,0,6.339287902737319,3.8056620931804077,19.059034029642742,5.928415372371673,0.48,0.9191709844559586
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,9,val,within_label_hash,B,0,10.428735901897962,5.263467317597728,52.739583333333336,8.008960637179287,0.6,0.8927536231884058
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,2,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,10,val,within_label_hash,B,0,4.992266877696919,2.942794735779649,15.666675567626953,2.9784673047065735,0.52,0.9316062176165804
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,3,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,1,val,conf_init_wpl,A,0,2.5448568239808083,2.5471769903271335,7.526041666666667,1.1144022561352829,0.7586206896551724,0.8994818652849741
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,3,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,2,val,conf_init_wpl,A,0,3.3525171230236688,3.3546926319978105,10.453125158945719,1.7804377777823086,0.7241379310344828,0.9077720207253887
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,3,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,3,val,conf_init_wpl,A,0,3.5577120309074717,3.559889743460188,9.261077245076498,1.6374522457862724,0.7413793103448276,0.9243523316062177
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,3,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,4,val,conf_init_wpl,A,0,6.496759856740633,6.494049375431848,15.133689403533936,2.099633508715136,0.7586206896551724,0.8570048309178744
camelyon17,rcgdro_softclip_p97_a10_cam_finetune,3,finetune_lr0.0001_bs128_ep10_frac0.2_scivalid10s,5,val,conf_init_wpl,A,0,5.667023005584876,5.67772536191152,21.88865343729655,2.3397375930819595,0.7068965517241379,0.9129533678756476
