epoch,regime,seed,tag,test_acc,test_hosp_2_acc,test_hosp_2_loss,test_loss,test_worst_domain_acc,test_worst_domain_loss,val_acc,val_hosp_1_acc,val_hosp_1_loss,val_loss,val_worst_domain_acc,val_worst_domain_loss
3,erm_softclip_p99_a10_cam,1,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9158064288569615,0.9158064288569615,0.2205622287577424,0.2205622287577424,0.9158064288569615,0.2205622287577424,0.9047960119184048,0.9047960119184048,0.2446700441515939,0.2446700441515939,0.9047960119184048,0.2446700441515939
7,erm_softclip_p99_a10_cam,2,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9172878406659298,0.9172878406659298,0.22109043339448134,0.22109043339448134,0.9172878406659298,0.22109043339448134,0.906600962640385,0.906600962640385,0.25320432301725365,0.25320432301725365,0.906600962640385,0.25320432301725365
29,erm_softclip_p99_a10_cam,2,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9155712841253791,0.9155712841253791,0.25627730187147146,0.25627730187147146,0.9155712841253791,0.25627730187147146,0.9047387118954847,0.9047387118954847,0.3054034269697906,0.3054034269697906,0.9047387118954847,0.3054034269697906
3,erm_softclip_p99_a10_cam,2,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9139487854774614,0.9139487854774614,0.22224771645018349,0.22224771645018349,0.9139487854774614,0.22224771645018349,0.9043089617235847,0.9043089617235847,0.24334160209578778,0.24334160209578778,0.9043089617235847,0.24334160209578778
11,erm_softclip_p99_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9162414466103886,0.9162414466103886,0.23008573222022913,0.23008573222022913,0.9162414466103886,0.23008573222022913,0.9078042631217053,0.9078042631217053,0.2632067198466933,0.2632067198466933,0.9078042631217053,0.2632067198466933
29,erm_softclip_p99_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9157241282009076,0.9157241282009076,0.256903735707986,0.256903735707986,0.9157241282009076,0.256903735707986,0.9050825120330048,0.9050825120330048,0.305691607293743,0.305691607293743,0.9050825120330048,0.305691607293743
2,erm_softclip_p99_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9084111270486984,0.9084111270486984,0.2309904043669802,0.2309904043669802,0.9084111270486984,0.2309904043669802,0.9014153105661242,0.9014153105661242,0.24449684804437918,0.24449684804437918,0.9014153105661242,0.24449684804437918
10,erm_softclip_p99_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9196392879817528,0.9196392879817528,0.22500024370270755,0.22500024370270755,0.9196392879817528,0.22500024370270755,0.906772862709145,0.906772862709145,0.26580019677746086,0.26580019677746086,0.906772862709145,0.26580019677746086
23,erm_softclip_p99_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9176875867096198,0.9176875867096198,0.24550509194128872,0.24550509194128872,0.9176875867096198,0.24550509194128872,0.9054263121705248,0.9054263121705248,0.2963197169989831,0.2963197169989831,0.9054263121705248,0.2963197169989831
4,erm_softclip_p99_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9151715380816893,0.9151715380816893,0.22352500286124002,0.22352500286124002,0.9151715380816893,0.22352500286124002,0.9054549621819848,0.9054549621819848,0.2465340202131125,0.2465340202131125,0.9054549621819848,0.2465340202131125
10,erm_softclip_p99_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,0.9177816446022526,0.9177816446022526,0.22786011326968197,0.22786011326968197,0.9177816446022526,0.22786011326968197,0.9076610130644053,0.9076610130644053,0.2604797236385647,0.2604797236385647,0.9076610130644053,0.2604797236385647
