suite,level,selection_policy,regime,seed,tag,epoch,chosen_val_overall_loss,chosen_val_overall_acc,chosen_proxy_metric,chosen_proxy_metric_col
camelyon_erm_selector_dose,P97,val_loss_only,erm_softclip_p97_a10_cam,8,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,5,0.2783094183814104,0.9075,0.7060023717020589,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,proxy_only,erm_softclip_p97_a10_cam,9,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,25,0.3359921607920778,0.91,0.6728723395082911,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P97,val_loss_only,erm_softclip_p97_a10_cam,9,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,5,0.2785517369808382,0.906,0.7153007550897514,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,proxy_only,erm_softclip_p99_a10_cam,0,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,6,0.2548504314752029,0.907,0.8267863940183746,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,val_loss_only,erm_softclip_p99_a10_cam,0,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,4,0.252234261716925,0.907,0.8383514976501879,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,proxy_only,erm_softclip_p99_a10_cam,1,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,5,0.252386333118808,0.906,0.8198147025554906,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,val_loss_only,erm_softclip_p99_a10_cam,1,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,3,0.249888647443046,0.906,0.8392191955736159,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,proxy_only,erm_softclip_p99_a10_cam,2,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,6,0.256780197483864,0.905,0.8387286707615251,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,val_loss_only,erm_softclip_p99_a10_cam,2,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,3,0.249206925438768,0.9015,0.8518604160893901,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,proxy_only,erm_softclip_p99_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,6,0.2552258701987201,0.911,0.8183040547803802,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,val_loss_only,erm_softclip_p99_a10_cam,3,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,2,0.248757438378298,0.9,0.8546510815515822,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,proxy_only,erm_softclip_p99_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,4,0.2524552661798144,0.904,0.8343310217079207,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,val_loss_only,erm_softclip_p99_a10_cam,4,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,4,0.2524552661798144,0.904,0.8343310217079207,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,proxy_only,erm_softclip_p99_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,6,0.2585911629476368,0.9065,0.8385472907511049,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,val_loss_only,erm_softclip_p99_a10_cam,5,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,3,0.2465087217823963,0.9035,0.84346613071142,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,proxy_only,erm_softclip_p99_a10_cam,6,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,8,0.2597275017006997,0.912,0.8237433263476436,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,val_loss_only,erm_softclip_p99_a10_cam,6,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,4,0.2474795055345177,0.9055,0.8250049371007038,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,proxy_only,erm_softclip_p99_a10_cam,7,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,5,0.2539338067879614,0.907,0.8291300157722519,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,val_loss_only,erm_softclip_p99_a10_cam,7,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,3,0.250475176752955,0.9095,0.8453595056841865,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,proxy_only,erm_softclip_p99_a10_cam,8,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,4,0.2473695219968495,0.905,0.8278370750529238,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,val_loss_only,erm_softclip_p99_a10_cam,8,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,4,0.2473695219968495,0.905,0.8278370750529238,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,proxy_only,erm_softclip_p99_a10_cam,9,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,4,0.2509945435683042,0.9035,0.8294476847591492,proxy_worst_loss_clip_min
camelyon_erm_selector_dose,P99,val_loss_only,erm_softclip_p99_a10_cam,9,h0_do0.0_lr0.001_wd0.0001_bs512_ep30_v11ermsoftclipfix_cam_10s,3,0.2486948686595917,0.902,0.8450001880908591,proxy_worst_loss_clip_min
